d_m_Y_H_M_S,Temperature1,Temperature2
02_07_2020_06_07_00,0.1270859542990033,0.9918917079096445
02_07_2020_06_07_10,0.12714335522667117,0.9918843517374919
02_07_2020_06_07_20,0.12720075572853848,0.9918769922435385
02_07_2020_06_07_30,0.12725815580441305,0.9918696294278093
02_07_2020_06_07_40,0.12731555545410264,0.9918622632903287
02_07_2020_06_07_50,0.127372954677415,0.9918548938311215
02_07_2020_06_08_00,0.12743035347415788,0.9918475210502122
02_07_2020_06_08_10,0.12748775184413913,0.9918401449476257
02_07_2020_06_08_20,0.12754514978716647,0.9918327655233866
02_07_2020_06_08_30,0.12760254730304765,0.9918253827775197
02_07_2020_06_08_40,0.12765994439159054,0.9918179967100497
02_07_2020_06_08_50,0.12771734105260282,0.9918106073210011
02_07_2020_06_09_00,0.1277747372858923,0.991803214610399
02_07_2020_06_09_10,0.12783213309126681,0.9917958185782679
02_07_2020_06_09_20,0.12788952846853405,0.9917884192246328
02_07_2020_06_09_30,0.12794692341750186,0.9917810165495183
02_07_2020_06_09_40,0.12800431793797803,0.9917736105529492
02_07_2020_06_09_50,0.12806171202977032,0.9917662012349504
02_07_2020_06_10_00,0.1281191056926865,0.9917587885955467
02_07_2020_06_10_10,0.12817649892653443,0.9917513726347628
02_07_2020_06_10_20,0.12823389173112185,0.9917439533526237
02_07_2020_06_10_30,0.12829128410625654,0.991736530749154
02_07_2020_06_10_40,0.12834867605174635,0.9917291048243789
02_07_2020_06_10_50,0.128406067567399,0.991721675578323
02_07_2020_06_11_00,0.12846345865302233,0.9917142430110113
02_07_2020_06_11_10,0.1285208493084242,0.9917068071224687
02_07_2020_06_11_20,0.12857823953341227,0.9916993679127201
02_07_2020_06_11_30,0.12863562932779446,0.9916919253817903
02_07_2020_06_11_40,0.1286930186913785,0.9916844795297043
02_07_2020_06_11_50,0.12875040762397225,0.991677030356487
02_07_2020_06_12_00,0.1288077961253835,0.9916695778621636
02_07_2020_06_12_10,0.12886518419542,0.9916621220467586
02_07_2020_06_12_20,0.12892257183388964,0.9916546629102974
02_07_2020_06_12_30,0.12897995904060022,0.9916472004528047
02_07_2020_06_12_40,0.12903734581535947,0.9916397346743057
02_07_2020_06_12_50,0.1290947321579753,0.9916322655748252
02_07_2020_06_13_00,0.12915211806825547,0.9916247931543883
02_07_2020_06_13_10,0.1292095035460078,0.9916173174130201
02_07_2020_06_13_20,0.12926688859104013,0.9916098383507455
02_07_2020_06_13_30,0.12932427320316028,0.9916023559675896
02_07_2020_06_13_40,0.12938165738217602,0.9915948702635775
02_07_2020_06_13_50,0.12943904112789523,0.9915873812387344
02_07_2020_06_14_00,0.1294964244401257,0.991579888893085
02_07_2020_06_14_10,0.12955380731867527,0.9915723932266547
02_07_2020_06_14_20,0.12961118976335176,0.9915648942394686
02_07_2020_06_14_30,0.12966857177396302,0.9915573919315516
02_07_2020_06_14_40,0.12972595335031684,0.991549886302929
02_07_2020_06_14_50,0.12978333449222104,0.9915423773536259
02_07_2020_06_15_00,0.12984071519948354,0.9915348650836674
02_07_2020_06_15_10,0.12989809547191206,0.9915273494930787
02_07_2020_06_15_20,0.12995547530931448,0.9915198305818851
02_07_2020_06_15_30,0.13001285471149868,0.9915123083501116
02_07_2020_06_15_40,0.13007023367827245,0.9915047827977834
02_07_2020_06_15_50,0.13012761220944363,0.9914972539249257
02_07_2020_06_16_00,0.1301849903048201,0.9914897217315638
02_07_2020_06_16_10,0.13024236796420963,0.991482186217723
02_07_2020_06_16_20,0.1302997451874201,0.9914746473834283
02_07_2020_06_16_30,0.1303571219742594,0.9914671052287051
02_07_2020_06_16_40,0.1304144983245353,0.9914595597535786
02_07_2020_06_16_50,0.1304718742380557,0.991452010958074
02_07_2020_06_17_00,0.13052924971462845,0.9914444588422169
02_07_2020_06_17_10,0.13058662475406135,0.9914369034060322
02_07_2020_06_17_20,0.1306439993561623,0.9914293446495454
02_07_2020_06_17_30,0.13070137352073916,0.9914217825727818
02_07_2020_06_17_40,0.13075874724759973,0.9914142171757667
02_07_2020_06_17_50,0.13081612053655192,0.9914066484585254
02_07_2020_06_18_00,0.1308734933874036,0.9913990764210834
02_07_2020_06_18_10,0.13093086579996255,0.991391501063466
02_07_2020_06_18_20,0.13098823777403668,0.9913839223856984
02_07_2020_06_18_30,0.1310456093094339,0.9913763403878061
02_07_2020_06_18_40,0.13110298040596197,0.9913687550698146
02_07_2020_06_18_50,0.13116035106342885,0.9913611664317491
02_07_2020_06_19_00,0.13121772128164236,0.9913535744736351
02_07_2020_06_19_10,0.13127509106041035,0.9913459791954982
02_07_2020_06_19_20,0.13133246039954077,0.9913383805973635
02_07_2020_06_19_30,0.13138982929884138,0.9913307786792567
02_07_2020_06_19_40,0.13144719775812014,0.9913231734412031
02_07_2020_06_19_50,0.1315045657771849,0.9913155648832284
02_07_2020_06_20_00,0.1315619333558435,0.9913079530053578
02_07_2020_06_20_10,0.13161930049390388,0.991300337807617
02_07_2020_06_20_20,0.13167666719117388,0.9912927192900313
02_07_2020_06_20_30,0.13173403344746137,0.9912850974526265
02_07_2020_06_20_40,0.13179139926257424,0.9912774722954278
02_07_2020_06_20_50,0.13184876463632042,0.9912698438184611
02_07_2020_06_21_00,0.13190612956850772,0.9912622120217516
02_07_2020_06_21_10,0.13196349405894406,0.991254576905325
02_07_2020_06_21_20,0.13202085810743736,0.991246938469207
02_07_2020_06_21_30,0.13207822171379546,0.991239296713423
02_07_2020_06_21_40,0.13213558487782626,0.9912316516379986
02_07_2020_06_21_50,0.1321929475993377,0.9912240032429596
02_07_2020_06_22_00,0.13225030987813757,0.9912163515283313
02_07_2020_06_22_10,0.13230767171403385,0.9912086964941397
02_07_2020_06_22_20,0.13236503310683445,0.99120103814041
02_07_2020_06_22_30,0.13242239405634718,0.9911933764671682
02_07_2020_06_22_40,0.13247975456238,0.9911857114744399
02_07_2020_06_22_50,0.13253711462474085,0.9911780431622506
02_07_2020_06_23_00,0.13259447424323756,0.9911703715306261
02_07_2020_06_23_10,0.13265183341767803,0.9911626965795921
02_07_2020_06_23_20,0.13270919214787025,0.9911550183091743
02_07_2020_06_23_30,0.132766550433622,0.9911473367193984
02_07_2020_06_23_40,0.1328239082747413,0.9911396518102901
02_07_2020_06_23_50,0.13288126567103603,0.9911319635818752
02_07_2020_06_24_00,0.13293862262231407,0.9911242720341794
02_07_2020_06_24_10,0.13299597912838335,0.9911165771672285
02_07_2020_06_24_20,0.13305333518905182,0.991108878981048
02_07_2020_06_24_30,0.13311069080412732,0.9911011774756642
02_07_2020_06_24_40,0.13316804597341783,0.9910934726511025
02_07_2020_06_24_50,0.13322540069673125,0.9910857645073888
02_07_2020_06_25_00,0.1332827549738755,0.991078053044549
02_07_2020_06_25_10,0.1333401088046585,0.9910703382626088
02_07_2020_06_25_20,0.13339746218888818,0.9910626201615941
02_07_2020_06_25_30,0.13345481512637244,0.9910548987415307
02_07_2020_06_25_40,0.13351216761691923,0.9910471740024446
02_07_2020_06_25_50,0.13356951966033648,0.9910394459443614
02_07_2020_06_26_00,0.1336268712564321,0.9910317145673073
02_07_2020_06_26_10,0.133684222405014,0.9910239798713081
02_07_2020_06_26_20,0.13374157310589022,0.9910162418563895
02_07_2020_06_26_30,0.13379892335886856,0.9910085005225776
02_07_2020_06_26_40,0.13385627316375706,0.9910007558698982
02_07_2020_06_26_50,0.13391362252036357,0.9909930078983774
02_07_2020_06_27_00,0.13397097142849607,0.9909852566080412
02_07_2020_06_27_10,0.13402831988796254,0.9909775019989152
02_07_2020_06_27_20,0.13408566789857082,0.9909697440710257
02_07_2020_06_27_30,0.13414301546012894,0.9909619828243986
02_07_2020_06_27_40,0.13420036257244483,0.9909542182590598
02_07_2020_06_27_50,0.1342577092353264,0.9909464503750355
02_07_2020_06_28_00,0.1343150554485816,0.9909386791723515
02_07_2020_06_28_10,0.13437240121201843,0.9909309046510338
02_07_2020_06_28_20,0.13442974652544482,0.9909231268111087
02_07_2020_06_28_30,0.13448709138866866,0.9909153456526021
02_07_2020_06_28_40,0.134544435801498,0.99090756117554
02_07_2020_06_28_50,0.13460177976374071,0.9908997733799486
02_07_2020_06_29_00,0.1346591232752048,0.9908919822658538
02_07_2020_06_29_10,0.13471646633569823,0.9908841878332819
02_07_2020_06_29_20,0.13477380894502888,0.9908763900822589
02_07_2020_06_29_30,0.1348311511030048,0.9908685890128108
02_07_2020_06_29_40,0.13488849280943396,0.990860784624964
02_07_2020_06_29_50,0.13494583406412425,0.9908529769187444
02_07_2020_06_30_00,0.13500317486688368,0.9908451658941783
02_07_2020_06_30_10,0.13506051521752024,0.9908373515512917
02_07_2020_06_30_20,0.13511785511584182,0.9908295338901109
02_07_2020_06_30_30,0.13517519456165644,0.990821712910662
02_07_2020_06_30_40,0.1352325335547721,0.9908138886129713
02_07_2020_06_30_50,0.13528987209499674,0.9908060609970649
02_07_2020_06_31_00,0.1353472101821383,0.990798230062969
02_07_2020_06_31_10,0.13540454781600483,0.9907903958107099
02_07_2020_06_31_20,0.13546188499640424,0.9907825582403139
02_07_2020_06_31_30,0.13551922172314454,0.9907747173518071
02_07_2020_06_31_40,0.13557655799603374,0.9907668731452158
02_07_2020_06_31_50,0.13563389381487975,0.9907590256205663
02_07_2020_06_32_00,0.1356912291794906,0.9907511747778849
02_07_2020_06_32_10,0.1357485640896743,0.9907433206171978
02_07_2020_06_32_20,0.1358058985452388,0.9907354631385314
02_07_2020_06_32_30,0.13586323254599206,0.9907276023419119
02_07_2020_06_32_40,0.13592056609174216,0.9907197382273659
02_07_2020_06_32_50,0.135977899182297,0.9907118707949194
02_07_2020_06_33_00,0.13603523181746457,0.9907040000445989
02_07_2020_06_33_10,0.13609256399705297,0.9906961259764308
02_07_2020_06_33_20,0.13614989572087008,0.9906882485904414
02_07_2020_06_33_30,0.13620722698872395,0.9906803678866571
02_07_2020_06_33_40,0.1362645578004226,0.9906724838651043
02_07_2020_06_33_50,0.13632188815577398,0.9906645965258094
02_07_2020_06_34_00,0.13637921805458614,0.9906567058687987
02_07_2020_06_34_10,0.13643654749666703,0.9906488118940989
02_07_2020_06_34_20,0.13649387648182468,0.9906409146017362
02_07_2020_06_34_30,0.13655120500986712,0.9906330139917371
02_07_2020_06_34_40,0.13660853308060233,0.9906251100641281
02_07_2020_06_34_50,0.13666586069383832,0.9906172028189357
02_07_2020_06_35_00,0.13672318784938312,0.9906092922561863
02_07_2020_06_35_10,0.1367805145470447,0.9906013783759064
02_07_2020_06_35_20,0.13683784078663114,0.9905934611781225
02_07_2020_06_35_30,0.13689516656795042,0.9905855406628612
02_07_2020_06_35_40,0.13695249189081055,0.990577616830149
02_07_2020_06_35_50,0.13700981675501953,0.9905696896800124
02_07_2020_06_36_00,0.13706714116038543,0.9905617592124779
02_07_2020_06_36_10,0.13712446510671625,0.9905538254275721
02_07_2020_06_36_20,0.13718178859382,0.9905458883253216
02_07_2020_06_36_30,0.13723911162150473,0.990537947905753
02_07_2020_06_36_40,0.13729643418957843,0.9905300041688928
02_07_2020_06_36_50,0.13735375629784916,0.9905220571147677
02_07_2020_06_37_00,0.13741107794612495,0.9905141067434042
02_07_2020_06_37_10,0.13746839913421383,0.990506153054829
02_07_2020_06_37_20,0.13752571986192377,0.9904981960490689
02_07_2020_06_37_30,0.13758304012906292,0.9904902357261502
02_07_2020_06_37_40,0.13764035993543922,0.9904822720860998
02_07_2020_06_37_50,0.13769767928086074,0.9904743051289444
02_07_2020_06_38_00,0.13775499816513553,0.9904663348547105
02_07_2020_06_38_10,0.1378123165880716,0.9904583612634249
02_07_2020_06_38_20,0.137869634549477,0.9904503843551143
02_07_2020_06_38_30,0.13792695204915983,0.9904424041298054
02_07_2020_06_38_40,0.13798426908692807,0.990434420587525
02_07_2020_06_38_50,0.13804158566258976,0.9904264337282996
02_07_2020_06_39_00,0.13809890177595302,0.9904184435521562
02_07_2020_06_39_10,0.1381562174268258,0.9904104500591215
02_07_2020_06_39_20,0.13821353261501623,0.9904024532492223
02_07_2020_06_39_30,0.13827084734033235,0.9903944531224852
02_07_2020_06_39_40,0.13832816160258218,0.9903864496789372
02_07_2020_06_39_50,0.13838547540157378,0.9903784429186049
02_07_2020_06_40_00,0.13844278873711527,0.9903704328415154
02_07_2020_06_40_10,0.1385001016090146,0.9903624194476952
02_07_2020_06_40_20,0.13855741401707994,0.9903544027371715
02_07_2020_06_40_30,0.1386147259611193,0.9903463827099708
02_07_2020_06_40_40,0.13867203744094073,0.99033835936612
02_07_2020_06_40_50,0.1387293484563523,0.9903303327056463
02_07_2020_06_41_00,0.13878665900716214,0.9903223027285762
02_07_2020_06_41_10,0.13884396909317823,0.9903142694349368
02_07_2020_06_41_20,0.13890127871420868,0.9903062328247549
02_07_2020_06_41_30,0.13895858787006157,0.9902981928980575
02_07_2020_06_41_40,0.13901589656054494,0.9902901496548715
02_07_2020_06_41_50,0.13907320478546692,0.9902821030952239
02_07_2020_06_42_00,0.13913051254463552,0.9902740532191414
02_07_2020_06_42_10,0.13918781983785883,0.9902660000266513
02_07_2020_06_42_20,0.13924512666494498,0.9902579435177803
02_07_2020_06_42_30,0.13930243302570203,0.9902498836925555
02_07_2020_06_42_40,0.13935973891993803,0.990241820551004
02_07_2020_06_42_50,0.13941704434746108,0.9902337540931525
02_07_2020_06_43_00,0.13947434930807928,0.9902256843190282
02_07_2020_06_43_10,0.13953165380160068,0.9902176112286583
02_07_2020_06_43_20,0.13958895782783345,0.9902095348220695
02_07_2020_06_43_30,0.1396462613865856,0.990201455099289
02_07_2020_06_43_40,0.13970356447766522,0.990193372060344
02_07_2020_06_43_50,0.13976086710088045,0.9901852857052613
02_07_2020_06_44_00,0.13981816925603935,0.9901771960340682
02_07_2020_06_44_10,0.13987547094295005,0.9901691030467916
02_07_2020_06_44_20,0.13993277216142064,0.9901610067434589
02_07_2020_06_44_30,0.13999007291125917,0.9901529071240969
02_07_2020_06_44_40,0.14004737319227378,0.9901448041887327
02_07_2020_06_44_50,0.14010467300427262,0.9901366979373938
02_07_2020_06_45_00,0.1401619723470637,0.9901285883701071
02_07_2020_06_45_10,0.14021927122045516,0.9901204754868997
02_07_2020_06_45_20,0.14027656962425517,0.990112359287799
02_07_2020_06_45_30,0.14033386755827174,0.9901042397728319
02_07_2020_06_45_40,0.14039116502231305,0.9900961169420258
02_07_2020_06_45_50,0.1404484620161872,0.9900879907954079
02_07_2020_06_46_00,0.14050575853970226,0.9900798613330053
02_07_2020_06_46_10,0.14056305459266638,0.9900717285548452
02_07_2020_06_46_20,0.14062035017488772,0.990063592460955
02_07_2020_06_46_30,0.1406776452861743,0.9900554530513618
02_07_2020_06_46_40,0.14073493992633432,0.9900473103260929
02_07_2020_06_46_50,0.14079223409517588,0.9900391642851757
02_07_2020_06_47_00,0.14084952779250706,0.9900310149286373
02_07_2020_06_47_10,0.14090682101813604,0.9900228622565052
02_07_2020_06_47_20,0.14096411377187096,0.9900147062688064
02_07_2020_06_47_30,0.14102140605351987,0.9900065469655684
02_07_2020_06_47_40,0.14107869786289096,0.9899983843468185
02_07_2020_06_47_50,0.14113598919979237,0.9899902184125842
02_07_2020_06_48_00,0.14119328006403217,0.9899820491628926
02_07_2020_06_48_10,0.14125057045541856,0.989973876597771
02_07_2020_06_48_20,0.14130786037375964,0.9899657007172471
02_07_2020_06_48_30,0.14136514981886353,0.9899575215213481
02_07_2020_06_48_40,0.14142243879053842,0.9899493390101013
02_07_2020_06_48_50,0.14147972728859243,0.9899411531835342
02_07_2020_06_49_00,0.14153701531283366,0.9899329640416742
02_07_2020_06_49_10,0.14159430286307034,0.9899247715845488
02_07_2020_06_49_20,0.14165158993911053,0.9899165758121853
02_07_2020_06_49_30,0.14170887654076242,0.9899083767246113
02_07_2020_06_49_40,0.14176616266783418,0.9899001743218542
02_07_2020_06_49_50,0.14182344832013388,0.9898919686039414
02_07_2020_06_50_00,0.14188073349746974,0.9898837595709004
02_07_2020_06_50_10,0.1419380181996499,0.9898755472227586
02_07_2020_06_50_20,0.1419953024264825,0.9898673315595438
02_07_2020_06_50_30,0.1420525861777757,0.9898591125812832
02_07_2020_06_50_40,0.1421098694533377,0.9898508902880045
02_07_2020_06_50_50,0.14216715225297658,0.9898426646797354
02_07_2020_06_51_00,0.14222443457650055,0.989834435756503
02_07_2020_06_51_10,0.14228171642371779,0.9898262035183352
02_07_2020_06_51_20,0.14233899779443643,0.9898179679652594
02_07_2020_06_51_30,0.1423962786884646,0.9898097290973034
02_07_2020_06_51_40,0.14245355910561058,0.9898014869144945
02_07_2020_06_51_50,0.14251083904568246,0.9897932414168605
02_07_2020_06_52_00,0.1425681185084884,0.989784992604429
02_07_2020_06_52_10,0.14262539749383663,0.9897767404772275
02_07_2020_06_52_20,0.14268267600153525,0.9897684850352838
02_07_2020_06_52_30,0.1427399540313925,0.9897602262786255
02_07_2020_06_52_40,0.14279723158321653,0.9897519642072802
02_07_2020_06_52_50,0.1428545086568155,0.9897436988212756
02_07_2020_06_53_00,0.14291178525199763,0.9897354301206394
02_07_2020_06_53_10,0.1429690613685711,0.9897271581053991
02_07_2020_06_53_20,0.14302633700634404,0.9897188827755827
02_07_2020_06_53_30,0.1430836121651247,0.9897106041312178
02_07_2020_06_53_40,0.14314088684472123,0.9897023221723321
02_07_2020_06_53_50,0.14319816104494182,0.9896940368989534
02_07_2020_06_54_00,0.14325543476559466,0.9896857483111093
02_07_2020_06_54_10,0.14331270800648796,0.9896774564088278
02_07_2020_06_54_20,0.1433699807674299,0.9896691611921363
02_07_2020_06_54_30,0.14342725304822868,0.989660862661063
02_07_2020_06_54_40,0.14348452484869248,0.9896525608156355
02_07_2020_06_54_50,0.1435417961686295,0.9896442556558814
02_07_2020_06_55_00,0.14359906700784797,0.9896359471818289
02_07_2020_06_55_10,0.14365633736615607,0.9896276353935055
02_07_2020_06_55_20,0.143713607243362,0.9896193202909392
02_07_2020_06_55_30,0.14377087663927396,0.989611001874158
02_07_2020_06_55_40,0.1438281455537002,0.9896026801431894
02_07_2020_06_55_50,0.14388541398644883,0.9895943550980615
02_07_2020_06_56_00,0.14394268193732812,0.9895860267388021
02_07_2020_06_56_10,0.14399994940614633,0.9895776950654391
02_07_2020_06_56_20,0.1440572163927116,0.9895693600780006
02_07_2020_06_56_30,0.14411448289683218,0.9895610217765142
02_07_2020_06_56_40,0.14417174891831624,0.9895526801610078
02_07_2020_06_56_50,0.14422901445697206,0.9895443352315098
02_07_2020_06_57_00,0.14428627951260783,0.9895359869880477
02_07_2020_06_57_10,0.14434354408503175,0.9895276354306496
02_07_2020_06_57_20,0.14440080817405207,0.9895192805593435
02_07_2020_06_57_30,0.14445807177947703,0.9895109223741573
02_07_2020_06_57_40,0.1445153349011148,0.989502560875119
02_07_2020_06_57_50,0.14457259753877363,0.9894941960622567
02_07_2020_06_58_00,0.14462985969226178,0.9894858279355984
02_07_2020_06_58_10,0.14468712136138745,0.989477456495172
02_07_2020_06_58_20,0.14474438254595887,0.9894690817410058
02_07_2020_06_58_30,0.1448016432457843,0.9894607036731274
02_07_2020_06_58_40,0.14485890346067193,0.9894523222915653
02_07_2020_06_58_50,0.14491616319043002,0.9894439375963474
02_07_2020_06_59_00,0.14497342243486686,0.9894355495875018
02_07_2020_06_59_10,0.1450306811937906,0.9894271582650565
02_07_2020_06_59_20,0.1450879394670095,0.9894187636290396
02_07_2020_06_59_30,0.1451451972543319,0.9894103656794794
02_07_2020_06_59_40,0.14520245455556594,0.9894019644164038
02_07_2020_06_59_50,0.14525971137051985,0.9893935598398411
02_07_2020_07_00_00,0.145316967699002,0.9893851519498194
02_07_2020_07_00_10,0.14537422354082052,0.9893767407463668
02_07_2020_07_00_20,0.1454314788957837,0.9893683262295115
02_07_2020_07_00_30,0.14548873376369983,0.9893599083992818
02_07_2020_07_00_40,0.14554598814437714,0.9893514872557058
02_07_2020_07_00_50,0.14560324203762384,0.9893430627988116
02_07_2020_07_01_00,0.14566049544324827,0.9893346350286274
02_07_2020_07_01_10,0.1457177483610586,0.9893262039451817
02_07_2020_07_01_20,0.14577500079086317,0.9893177695485025
02_07_2020_07_01_30,0.14583225273247025,0.989309331838618
02_07_2020_07_01_40,0.145889504185688,0.9893008908155567
02_07_2020_07_01_50,0.14594675515032476,0.9892924464793468
02_07_2020_07_02_00,0.14600400562618884,0.9892839988300164
02_07_2020_07_02_10,0.14606125561308841,0.9892755478675939
02_07_2020_07_02_20,0.1461185051108318,0.9892670935921076
02_07_2020_07_02_30,0.1461757541192273,0.9892586360035859
02_07_2020_07_02_40,0.14623300263808314,0.9892501751020569
02_07_2020_07_02_50,0.1462902506672076,0.9892417108875492
02_07_2020_07_03_00,0.146347498206409,0.989233243360091
02_07_2020_07_03_10,0.14640474525549557,0.9892247725197107
02_07_2020_07_03_20,0.1464619918142756,0.9892162983664367
02_07_2020_07_03_30,0.1465192378825574,0.9892078209002972
02_07_2020_07_03_40,0.14657648346014923,0.9891993401213208
02_07_2020_07_03_50,0.1466337285468594,0.9891908560295358
02_07_2020_07_04_00,0.14669097314249618,0.9891823686249708
02_07_2020_07_04_10,0.14674821724686782,0.9891738779076539
02_07_2020_07_04_20,0.1468054608597827,0.9891653838776137
02_07_2020_07_04_30,0.14686270398104903,0.9891568865348787
02_07_2020_07_04_40,0.14691994661047514,0.9891483858794772
02_07_2020_07_04_50,0.14697718874786933,0.9891398819114379
02_07_2020_07_05_00,0.14703443039303987,0.989131374630789
02_07_2020_07_05_10,0.14709167154579508,0.9891228640375592
02_07_2020_07_05_20,0.14714891220594328,0.9891143501317771
02_07_2020_07_05_30,0.14720615237329274,0.9891058329134709
02_07_2020_07_05_40,0.14726339204765176,0.9890973123826693
02_07_2020_07_05_50,0.1473206312288287,0.9890887885394007
02_07_2020_07_06_00,0.1473778699166318,0.989080261383694
02_07_2020_07_06_10,0.14743510811086938,0.9890717309155773
02_07_2020_07_06_20,0.1474923458113498,0.9890631971350795
02_07_2020_07_06_30,0.14754958301788132,0.9890546600422291
02_07_2020_07_06_40,0.14760681973027226,0.9890461196370546
02_07_2020_07_06_50,0.14766405594833099,0.9890375759195846
02_07_2020_07_07_00,0.14772129167186573,0.9890290288898479
02_07_2020_07_07_10,0.14777852690068488,0.9890204785478729
02_07_2020_07_07_20,0.14783576163459675,0.9890119248936884
02_07_2020_07_07_30,0.14789299587340962,0.9890033679273229
02_07_2020_07_07_40,0.14795022961693183,0.9889948076488052
02_07_2020_07_07_50,0.14800746286497174,0.9889862440581638
02_07_2020_07_08_00,0.14806469561733765,0.9889776771554276
02_07_2020_07_08_10,0.14812192787383785,0.9889691069406251
02_07_2020_07_08_20,0.14817915963428077,0.9889605334137851
02_07_2020_07_08_30,0.14823639089847465,0.9889519565749363
02_07_2020_07_08_40,0.14829362166622787,0.9889433764241073
02_07_2020_07_08_50,0.14835085193734876,0.988934792961327
02_07_2020_07_09_00,0.1484080817116456,0.9889262061866242
02_07_2020_07_09_10,0.14846531098892682,0.9889176161000275
02_07_2020_07_09_20,0.14852253976900073,0.9889090227015656
02_07_2020_07_09_30,0.1485797680516756,0.9889004259912675
02_07_2020_07_09_40,0.14863699583675988,0.9888918259691618
02_07_2020_07_09_50,0.1486942231240619,0.9888832226352775
02_07_2020_07_10_00,0.1487514499133899,0.9888746159896432
02_07_2020_07_10_10,0.14880867620455232,0.9888660060322878
02_07_2020_07_10_20,0.14886590199735755,0.9888573927632403
02_07_2020_07_10_30,0.14892312729161383,0.9888487761825292
02_07_2020_07_10_40,0.1489803520871296,0.9888401562901837
02_07_2020_07_10_50,0.14903757638371318,0.9888315330862325
02_07_2020_07_11_00,0.1490948001811729,0.9888229065707045
02_07_2020_07_11_10,0.1491520234793172,0.9888142767436285
02_07_2020_07_11_20,0.14920924627795437,0.9888056436050336
02_07_2020_07_11_30,0.1492664685768928,0.9887970071549486
02_07_2020_07_11_40,0.14932369037594084,0.9887883673934024
02_07_2020_07_11_50,0.14938091167490686,0.988779724320424
02_07_2020_07_12_00,0.14943813247359922,0.9887710779360422
02_07_2020_07_12_10,0.14949535277182632,0.9887624282402863
02_07_2020_07_12_20,0.1495525725693965,0.9887537752331849
02_07_2020_07_12_30,0.1496097918661181,0.988745118914767
02_07_2020_07_12_40,0.1496670106617996,0.9887364592850618
02_07_2020_07_12_50,0.1497242289562493,0.9887277963440982
02_07_2020_07_13_00,0.14978144674927554,0.9887191300919053
02_07_2020_07_13_10,0.1498386640406868,0.988710460528512
02_07_2020_07_13_20,0.14989588083029137,0.9887017876539473
02_07_2020_07_13_30,0.14995309711789767,0.9886931114682403
02_07_2020_07_13_40,0.15001031290331412,0.9886844319714202
02_07_2020_07_13_50,0.15006752818634903,0.9886757491635159
02_07_2020_07_14_00,0.1501247429668108,0.9886670630445564
02_07_2020_07_14_10,0.15018195724450792,0.9886583736145711
02_07_2020_07_14_20,0.15023917101924864,0.9886496808735888
02_07_2020_07_14_30,0.15029638429084144,0.9886409848216388
02_07_2020_07_14_40,0.15035359705909468,0.98863228545875
02_07_2020_07_14_50,0.15041080932381679,0.9886235827849518
02_07_2020_07_15_00,0.1504680210848161,0.9886148768002732
02_07_2020_07_15_10,0.1505252323419011,0.9886061675047434
02_07_2020_07_15_20,0.15058244309488011,0.9885974548983915
02_07_2020_07_15_30,0.15063965334356155,0.9885887389812468
02_07_2020_07_15_40,0.1506968630877539,0.9885800197533383
02_07_2020_07_15_50,0.15075407232726545,0.9885712972146954
02_07_2020_07_16_00,0.15081128106190467,0.9885625713653472
02_07_2020_07_16_10,0.15086848929148,0.9885538422053229
02_07_2020_07_16_20,0.15092569701579978,0.9885451097346519
02_07_2020_07_16_30,0.15098290423467245,0.9885363739533634
02_07_2020_07_16_40,0.15104011094790645,0.9885276348614863
02_07_2020_07_16_50,0.15109731715531016,0.9885188924590503
02_07_2020_07_17_00,0.151154522856692,0.9885101467460846
02_07_2020_07_17_10,0.15121172805186042,0.9885013977226184
02_07_2020_07_17_20,0.1512689327406238,0.988492645388681
02_07_2020_07_17_30,0.15132613692279062,0.9884838897443017
02_07_2020_07_17_40,0.15138334059816927,0.9884751307895099
02_07_2020_07_17_50,0.15144054376656815,0.9884663685243349
02_07_2020_07_18_00,0.1514977464277957,0.9884576029488059
02_07_2020_07_18_10,0.1515549485816604,0.9884488340629526
02_07_2020_07_18_20,0.15161215022797062,0.988440061866804
02_07_2020_07_18_30,0.1516693513665348,0.9884312863603897
02_07_2020_07_18_40,0.15172655199716145,0.988422507543739
02_07_2020_07_18_50,0.15178375211965892,0.9884137254168812
02_07_2020_07_19_00,0.15184095173383566,0.988404939979846
02_07_2020_07_19_10,0.15189815083950015,0.9883961512326627
02_07_2020_07_19_20,0.15195534943646077,0.9883873591753605
02_07_2020_07_19_30,0.15201254752452603,0.9883785638079692
02_07_2020_07_19_40,0.15206974510350432,0.988369765130518
02_07_2020_07_19_50,0.15212694217320413,0.9883609631430365
02_07_2020_07_20_00,0.1521841387334339,0.9883521578455541
02_07_2020_07_20_10,0.15224133478400204,0.9883433492381003
02_07_2020_07_20_20,0.15229853032471702,0.9883345373207046
02_07_2020_07_20_30,0.15235572535538736,0.9883257220933965
02_07_2020_07_20_40,0.1524129198758214,0.9883169035562057
02_07_2020_07_20_50,0.15247011388582768,0.9883080817091615
02_07_2020_07_21_00,0.15252730738521464,0.9882992565522936
02_07_2020_07_21_10,0.15258450037379073,0.9882904280856315
02_07_2020_07_21_20,0.1526416928513644,0.9882815963092046
02_07_2020_07_21_30,0.15269888481774416,0.9882727612230428
02_07_2020_07_21_40,0.1527560762727384,0.9882639228271755
02_07_2020_07_21_50,0.15281326721615565,0.9882550811216322
02_07_2020_07_22_00,0.1528704576478044,0.9882462361064427
02_07_2020_07_22_10,0.15292764756749302,0.9882373877816365
