d_m_Y_H_M_S,Temperature1,Temperature2
03_07_2020_02_40_10,0.5274645519930179,0.8495770397031719
03_07_2020_02_40_20,0.5275137164477022,0.8495465137115996
03_07_2020_02_40_30,0.5275628791357537,0.8495159848749134
03_07_2020_02_40_40,0.5276120400570078,0.8494854531932152
03_07_2020_02_40_50,0.5276611992113,0.8494549186666076
03_07_2020_02_41_00,0.5277103565984653,0.8494243812951925
03_07_2020_02_41_10,0.5277595122183394,0.8493938410790725
03_07_2020_02_41_20,0.5278086660707575,0.8493632980183495
03_07_2020_02_41_30,0.5278578181555552,0.8493327521131261
03_07_2020_02_41_40,0.5279069684725677,0.8493022033635045
03_07_2020_02_41_50,0.5279561170216304,0.849271651769587
03_07_2020_02_42_00,0.5280052638025787,0.8492410973314759
03_07_2020_02_42_10,0.528054408815248,0.8492105400492735
03_07_2020_02_42_20,0.528103552059474,0.8491799799230823
03_07_2020_02_42_30,0.5281526935350918,0.8491494169530045
03_07_2020_02_42_40,0.5282018332419368,0.8491188511391424
03_07_2020_02_42_50,0.5282509711798447,0.8490882824815986
03_07_2020_02_43_00,0.5283001073486506,0.8490577109804752
03_07_2020_02_43_10,0.5283492417481903,0.8490271366358748
03_07_2020_02_43_20,0.5283983743782991,0.8489965594478996
03_07_2020_02_43_30,0.5284475052388123,0.8489659794166522
03_07_2020_02_43_40,0.5284966343295656,0.8489353965422348
03_07_2020_02_43_50,0.5285457616503942,0.84890481082475
03_07_2020_02_44_00,0.528594887201134,0.8488742222643002
03_07_2020_02_44_10,0.5286440109816201,0.8488436308609877
03_07_2020_02_44_20,0.5286931329916881,0.8488130366149151
03_07_2020_02_44_30,0.5287422532311735,0.8487824395261848
03_07_2020_02_44_40,0.5287913716999117,0.8487518395948994
03_07_2020_02_44_50,0.5288404883977385,0.8487212368211612
03_07_2020_02_45_00,0.528889603324489,0.8486906312050727
03_07_2020_02_45_10,0.528938716479999,0.8486600227467365
03_07_2020_02_45_20,0.5289878278641039,0.8486294114462549
03_07_2020_02_45_30,0.5290369374766393,0.8485987973037308
03_07_2020_02_45_40,0.5290860453174407,0.8485681803192664
03_07_2020_02_45_50,0.5291351513863436,0.8485375604929644
03_07_2020_02_46_00,0.5291842556831837,0.8485069378249273
03_07_2020_02_46_10,0.5292333582077963,0.8484763123152574
03_07_2020_02_46_20,0.5292824589600172,0.8484456839640577
03_07_2020_02_46_30,0.5293315579396819,0.8484150527714305
03_07_2020_02_46_40,0.5293806551466258,0.8483844187374785
03_07_2020_02_46_50,0.5294297505806846,0.8483537818623043
03_07_2020_02_47_00,0.5294788442416939,0.8483231421460103
03_07_2020_02_47_10,0.5295279361294893,0.8482924995886993
03_07_2020_02_47_20,0.5295770262439063,0.848261854190474
03_07_2020_02_47_30,0.5296261145847806,0.8482312059514369
03_07_2020_02_47_40,0.5296752011519478,0.8482005548716904
03_07_2020_02_47_50,0.5297242859452433,0.8481699009513377
03_07_2020_02_48_00,0.5297733689645031,0.8481392441904811
03_07_2020_02_48_10,0.5298224502095624,0.8481085845892233
03_07_2020_02_48_20,0.5298715296802572,0.848077922147667
03_07_2020_02_48_30,0.529920607376423,0.8480472568659149
03_07_2020_02_48_40,0.5299696832978952,0.8480165887440697
03_07_2020_02_48_50,0.5300187574445099,0.8479859177822341
03_07_2020_02_49_00,0.5300678298161022,0.8479552439805108
03_07_2020_02_49_10,0.5301169004125084,0.8479245673390026
03_07_2020_02_49_20,0.5301659692335636,0.8478938878578121
03_07_2020_02_49_30,0.5302150362791037,0.8478632055370422
03_07_2020_02_49_40,0.5302641015489645,0.8478325203767956
03_07_2020_02_49_50,0.5303131650429814,0.847801832377175
03_07_2020_02_50_00,0.5303622267609904,0.8477711415382831
03_07_2020_02_50_10,0.530411286702827,0.8477404478602231
03_07_2020_02_50_20,0.5304603448683269,0.8477097513430972
03_07_2020_02_50_30,0.5305094012573258,0.8476790519870085
03_07_2020_02_50_40,0.5305584558696596,0.84764834979206
03_07_2020_02_50_50,0.5306075087051637,0.8476176447583543
03_07_2020_02_51_00,0.530656559763674,0.8475869368859942
03_07_2020_02_51_10,0.5307056090450263,0.8475562261750825
03_07_2020_02_51_20,0.5307546565490562,0.8475255126257223
03_07_2020_02_51_30,0.5308037022755995,0.8474947962380163
03_07_2020_02_51_40,0.530852746224492,0.8474640770120673
03_07_2020_02_51_50,0.5309017883955692,0.8474333549479783
03_07_2020_02_52_00,0.5309508287886673,0.8474026300458521
03_07_2020_02_52_10,0.5309998674036217,0.8473719023057917
03_07_2020_02_52_20,0.5310489042402683,0.8473411717278999
03_07_2020_02_52_30,0.531097939298443,0.8473104383122796
03_07_2020_02_52_40,0.5311469725779812,0.8472797020590339
03_07_2020_02_52_50,0.531196004078719,0.8472489629682656
03_07_2020_02_53_00,0.5312450338004922,0.8472182210400776
03_07_2020_02_53_10,0.5312940617431365,0.847187476274573
03_07_2020_02_53_20,0.5313430879064879,0.8471567286718547
03_07_2020_02_53_30,0.5313921122903817,0.8471259782320255
03_07_2020_02_53_40,0.5314411348946544,0.8470952249551887
03_07_2020_02_53_50,0.5314901557191413,0.8470644688414471
03_07_2020_02_54_00,0.5315391747636785,0.8470337098909038
03_07_2020_02_54_10,0.5315881920281018,0.8470029481036615
03_07_2020_02_54_20,0.5316372075122469,0.8469721834798236
03_07_2020_02_54_30,0.5316862212159499,0.846941416019493
03_07_2020_02_54_40,0.5317352331390462,0.8469106457227729
03_07_2020_02_54_50,0.5317842432813723,0.8468798725897659
03_07_2020_02_55_00,0.5318332516427635,0.8468490966205756
03_07_2020_02_55_10,0.531882258223056,0.8468183178153047
03_07_2020_02_55_20,0.5319312630220857,0.8467875361740563
03_07_2020_02_55_30,0.5319802660396882,0.8467567516969337
03_07_2020_02_55_40,0.5320292672756995,0.8467259643840398
03_07_2020_02_55_50,0.5320782667299556,0.8466951742354778
03_07_2020_02_56_00,0.5321272644022925,0.8466643812513508
03_07_2020_02_56_10,0.5321762602925458,0.8466335854317619
03_07_2020_02_56_20,0.5322252544005517,0.8466027867768143
03_07_2020_02_56_30,0.5322742467261459,0.846571985286611
03_07_2020_02_56_40,0.5323232372691644,0.8465411809612554
03_07_2020_02_56_50,0.5323722260294432,0.8465103738008504
03_07_2020_02_57_00,0.5324212130068181,0.8464795638054994
03_07_2020_02_57_10,0.5324701982011252,0.8464487509753054
03_07_2020_02_57_20,0.5325191816122005,0.8464179353103716
03_07_2020_02_57_30,0.5325681632398797,0.8463871168108013
03_07_2020_02_57_40,0.5326171430839989,0.8463562954766977
03_07_2020_02_57_50,0.5326661211443939,0.8463254713081639
03_07_2020_02_58_00,0.5327150974209012,0.8462946443053033
03_07_2020_02_58_10,0.5327640719133562,0.8462638144682191
03_07_2020_02_58_20,0.5328130446215951,0.8462329817970144
03_07_2020_02_58_30,0.532862015545454,0.8462021462917926
03_07_2020_02_58_40,0.5329109846847686,0.846171307952657
03_07_2020_02_58_50,0.5329599520393753,0.8461404667797108
03_07_2020_02_59_00,0.5330089176091097,0.8461096227730572
03_07_2020_02_59_10,0.5330578813938082,0.8460787759327997
03_07_2020_02_59_20,0.5331068433933066,0.8460479262590415
03_07_2020_02_59_30,0.533155803607441,0.8460170737518858
03_07_2020_02_59_40,0.5332047620360473,0.8459862184114362
03_07_2020_02_59_50,0.5332537186789617,0.8459553602377958
03_07_2020_03_00_00,0.5333026735360201,0.8459244992310679
03_07_2020_03_00_10,0.5333516266070588,0.8458936353913561
03_07_2020_03_00_20,0.5334005778919136,0.8458627687187636
03_07_2020_03_00_30,0.5334495273904207,0.8458318992133937
03_07_2020_03_00_40,0.533498475102416,0.8458010268753502
03_07_2020_03_00_50,0.5335474210277359,0.8457701517047359
03_07_2020_03_01_00,0.5335963651662162,0.8457392737016545
03_07_2020_03_01_10,0.533645307517693,0.8457083928662095
03_07_2020_03_01_20,0.5336942480820025,0.845677509198504
03_07_2020_03_01_30,0.5337431868589807,0.8456466226986419
03_07_2020_03_01_40,0.533792123848464,0.8456157333667262
03_07_2020_03_01_50,0.533841059050288,0.8455848412028606
03_07_2020_03_02_00,0.5338899924642893,0.8455539462071484
03_07_2020_03_02_10,0.5339389240903037,0.8455230483796932
03_07_2020_03_02_20,0.5339878539281675,0.8454921477205983
03_07_2020_03_02_30,0.5340367819777168,0.8454612442299674
03_07_2020_03_02_40,0.5340857082387875,0.845430337907904
03_07_2020_03_02_50,0.5341346327112163,0.8453994287545114
03_07_2020_03_03_00,0.5341835553948389,0.8453685167698931
03_07_2020_03_03_10,0.5342324762894914,0.845337601954153
03_07_2020_03_03_20,0.5342813953950104,0.8453066843073942
03_07_2020_03_03_30,0.5343303127112317,0.8452757638297205
03_07_2020_03_03_40,0.5343792282379917,0.8452448405212353
03_07_2020_03_03_50,0.5344281419751263,0.8452139143820423
03_07_2020_03_04_00,0.534477053922472,0.8451829854122449
03_07_2020_03_04_10,0.5345259640798649,0.8451520536119468
03_07_2020_03_04_20,0.534574872447141,0.8451211189812516
03_07_2020_03_04_30,0.5346237790241368,0.8450901815202629
03_07_2020_03_04_40,0.5346726838106882,0.8450592412290844
03_07_2020_03_04_50,0.5347215868066318,0.8450282981078194
03_07_2020_03_05_00,0.5347704880118036,0.8449973521565718
03_07_2020_03_05_10,0.5348193874260398,0.8449664033754452
03_07_2020_03_05_20,0.5348682850491767,0.8449354517645431
03_07_2020_03_05_30,0.5349171808810506,0.8449044973239694
03_07_2020_03_05_40,0.5349660749214976,0.8448735400538276
03_07_2020_03_05_50,0.535014967170354,0.8448425799542214
03_07_2020_03_06_00,0.5350638576274562,0.8448116170252544
03_07_2020_03_06_10,0.5351127462926404,0.8447806512670305
03_07_2020_03_06_20,0.5351616331657427,0.8447496826796533
03_07_2020_03_06_30,0.5352105182465997,0.8447187112632265
03_07_2020_03_06_40,0.5352594015350474,0.8446877370178538
03_07_2020_03_06_50,0.5353082830309221,0.844656759943639
03_07_2020_03_07_00,0.5353571627340604,0.8446257800406858
03_07_2020_03_07_10,0.5354060406442982,0.8445947973090979
03_07_2020_03_07_20,0.5354549167614722,0.8445638117489791
03_07_2020_03_07_30,0.5355037910854182,0.8445328233604332
03_07_2020_03_07_40,0.5355526636159732,0.844501832143564
03_07_2020_03_07_50,0.535601534352973,0.8444708380984751
03_07_2020_03_08_00,0.535650403296254,0.8444398412252707
03_07_2020_03_08_10,0.5356992704456528,0.8444088415240543
03_07_2020_03_08_20,0.5357481358010056,0.8443778389949297
03_07_2020_03_08_30,0.5357969993621486,0.8443468336380008
03_07_2020_03_08_40,0.5358458611289183,0.8443158254533715
03_07_2020_03_08_50,0.5358947211011511,0.8442848144411454
03_07_2020_03_09_00,0.5359435792786834,0.8442538006014267
03_07_2020_03_09_10,0.5359924356613514,0.8442227839343192
03_07_2020_03_09_20,0.5360412902489916,0.8441917644399265
03_07_2020_03_09_30,0.5360901430414403,0.8441607421183528
03_07_2020_03_09_40,0.5361389940385342,0.8441297169697017
03_07_2020_03_09_50,0.5361878432401093,0.8440986889940773
03_07_2020_03_10_00,0.536236690646002,0.8440676581915836
03_07_2020_03_10_10,0.5362855362560491,0.8440366245623242
03_07_2020_03_10_20,0.5363343800700866,0.8440055881064034
03_07_2020_03_10_30,0.5363832220879513,0.8439745488239249
03_07_2020_03_10_40,0.5364320623094794,0.8439435067149927
03_07_2020_03_10_50,0.5364809007345073,0.8439124617797107
03_07_2020_03_11_00,0.5365297373628716,0.8438814140181831
03_07_2020_03_11_10,0.5365785721944086,0.8438503634305136
03_07_2020_03_11_20,0.5366274052289549,0.8438193100168063
03_07_2020_03_11_30,0.5366762364663468,0.8437882537771653
03_07_2020_03_11_40,0.5367250659064209,0.8437571947116944
03_07_2020_03_11_50,0.5367738935490136,0.8437261328204977
03_07_2020_03_12_00,0.5368227193939613,0.8436950681036794
03_07_2020_03_12_10,0.5368715434411007,0.8436640005613434
03_07_2020_03_12_20,0.536920365690268,0.8436329301935936
03_07_2020_03_12_30,0.5369691861413001,0.8436018570005342
03_07_2020_03_12_40,0.537018004794033,0.8435707809822693
03_07_2020_03_12_50,0.5370668216483037,0.843539702138903
03_07_2020_03_13_00,0.5371156367039485,0.8435086204705392
03_07_2020_03_13_10,0.5371644499608036,0.8434775359772821
03_07_2020_03_13_20,0.5372132614187061,0.8434464486592358
03_07_2020_03_13_30,0.5372620710774921,0.8434153585165045
03_07_2020_03_13_40,0.5373108789369984,0.8433842655491921
03_07_2020_03_13_50,0.5373596849970614,0.8433531697574029
03_07_2020_03_14_00,0.5374084892575177,0.843322071141241
03_07_2020_03_14_10,0.5374572917182039,0.8432909697008106
03_07_2020_03_14_20,0.5375060923789563,0.8432598654362159
03_07_2020_03_14_30,0.5375548912396119,0.8432287583475608
03_07_2020_03_14_40,0.5376036883000069,0.8431976484349497
03_07_2020_03_14_50,0.5376524835599781,0.8431665356984868
03_07_2020_03_15_00,0.537701277019362,0.843135420138276
03_07_2020_03_15_10,0.5377500686779951,0.843104301754422
03_07_2020_03_15_20,0.5377988585357143,0.8430731805470286
03_07_2020_03_15_30,0.5378476465923558,0.8430420565162003
03_07_2020_03_15_40,0.5378964328477566,0.8430109296620412
03_07_2020_03_15_50,0.5379452173017532,0.8429797999846554
03_07_2020_03_16_00,0.5379939999541818,0.8429486674841474
03_07_2020_03_16_10,0.5380427808048797,0.8429175321606214
03_07_2020_03_16_20,0.538091559853683,0.8428863940141816
03_07_2020_03_16_30,0.5381403371004287,0.8428552530449324
03_07_2020_03_16_40,0.5381891125449533,0.8428241092529779
03_07_2020_03_16_50,0.5382378861870933,0.8427929626384226
03_07_2020_03_17_00,0.5382866580266856,0.8427618132013707
03_07_2020_03_17_10,0.5383354280635668,0.8427306609419265
03_07_2020_03_17_20,0.5383841962975735,0.8426995058601944
03_07_2020_03_17_30,0.5384329627285425,0.8426683479562787
03_07_2020_03_17_40,0.5384817273563104,0.8426371872302838
03_07_2020_03_17_50,0.5385304901807139,0.8426060236823139
03_07_2020_03_18_00,0.5385792512015894,0.8425748573124736
03_07_2020_03_18_10,0.5386280104187743,0.842543688120867
03_07_2020_03_18_20,0.5386767678321046,0.8425125161075988
03_07_2020_03_18_30,0.5387255234414174,0.8424813412727731
03_07_2020_03_18_40,0.5387742772465494,0.8424501636164945
03_07_2020_03_18_50,0.5388230292473372,0.8424189831388673
03_07_2020_03_19_00,0.5388717794436175,0.842387799839996
03_07_2020_03_19_10,0.5389205278352271,0.8423566137199852
03_07_2020_03_19_20,0.5389692744220029,0.8423254247789388
03_07_2020_03_19_30,0.5390180192037813,0.8422942330169618
03_07_2020_03_19_40,0.5390667621803995,0.8422630384341584
03_07_2020_03_19_50,0.539115503351694,0.8422318410306331
03_07_2020_03_20_00,0.5391642427175014,0.8422006408064905
03_07_2020_03_20_10,0.5392129802776588,0.842169437761835
03_07_2020_03_20_20,0.5392617160320028,0.842138231896771
03_07_2020_03_20_30,0.5393104499803703,0.8421070232114031
03_07_2020_03_20_40,0.5393591821225979,0.8420758117058358
03_07_2020_03_20_50,0.5394079124585225,0.8420445973801738
03_07_2020_03_21_00,0.539456640987981,0.8420133802345213
03_07_2020_03_21_10,0.53950536771081,0.8419821602689832
03_07_2020_03_21_20,0.5395540926268466,0.8419509374836638
03_07_2020_03_21_30,0.5396028157359274,0.8419197118786677
03_07_2020_03_21_40,0.5396515370378893,0.8418884834540995
03_07_2020_03_21_50,0.5397002565325691,0.8418572522100639
03_07_2020_03_22_00,0.5397489742198036,0.8418260181466654
03_07_2020_03_22_10,0.5397976900994298,0.8417947812640085
03_07_2020_03_22_20,0.5398464041712844,0.841763541562198
03_07_2020_03_22_30,0.5398951164352044,0.8417322990413384
03_07_2020_03_22_40,0.5399438268910266,0.8417010537015344
03_07_2020_03_22_50,0.5399925355385877,0.8416698055428905
03_07_2020_03_23_00,0.5400412423777249,0.8416385545655115
03_07_2020_03_23_10,0.5400899474082747,0.8416073007695021
03_07_2020_03_23_20,0.5401386506300743,0.8415760441549667
03_07_2020_03_23_30,0.5401873520429605,0.8415447847220103
03_07_2020_03_23_40,0.5402360516467701,0.8415135224707374
03_07_2020_03_23_50,0.5402847494413403,0.8414822574012527
03_07_2020_03_24_00,0.5403334454265076,0.841450989513661
03_07_2020_03_24_10,0.5403821396021092,0.841419718808067
03_07_2020_03_24_20,0.5404308319679819,0.8413884452845753
03_07_2020_03_24_30,0.5404795225239628,0.8413571689432908
03_07_2020_03_24_40,0.5405282112698887,0.8413258897843181
03_07_2020_03_24_50,0.5405768982055964,0.8412946078077621
03_07_2020_03_25_00,0.5406255833309231,0.8412633230137274
03_07_2020_03_25_10,0.5406742666457057,0.8412320354023188
03_07_2020_03_25_20,0.5407229481497812,0.8412007449736413
03_07_2020_03_25_30,0.5407716278429864,0.8411694517277994
03_07_2020_03_25_40,0.5408203057251583,0.8411381556648981
03_07_2020_03_25_50,0.540868981796134,0.841106856785042
03_07_2020_03_26_00,0.5409176560557503,0.8410755550883363
03_07_2020_03_26_10,0.5409663285038444,0.8410442505748854
03_07_2020_03_26_20,0.5410149991402532,0.8410129432447944
03_07_2020_03_26_30,0.5410636679648138,0.8409816330981681
03_07_2020_03_26_40,0.5411123349773631,0.8409503201351112
03_07_2020_03_26_50,0.541161000177738,0.8409190043557287
03_07_2020_03_27_00,0.5412096635657759,0.8408876857601255
03_07_2020_03_27_10,0.5412583251413133,0.8408563643484066
03_07_2020_03_27_20,0.5413069849041878,0.8408250401206766
03_07_2020_03_27_30,0.5413556428542361,0.8407937130770405
03_07_2020_03_27_40,0.5414042989912952,0.8407623832176034
03_07_2020_03_27_50,0.5414529533152023,0.8407310505424701
03_07_2020_03_28_00,0.5415016058257943,0.8406997150517455
03_07_2020_03_28_10,0.5415502565229086,0.8406683767455345
03_07_2020_03_28_20,0.5415989054063819,0.8406370356239421
03_07_2020_03_28_30,0.5416475524760515,0.8406056916870733
03_07_2020_03_28_40,0.5416961977317544,0.8405743449350331
03_07_2020_03_28_50,0.5417448411733276,0.8405429953679264
03_07_2020_03_29_00,0.5417934828006084,0.8405116429858582
03_07_2020_03_29_10,0.5418421226134337,0.8404802877889337
03_07_2020_03_29_20,0.5418907606116408,0.8404489297772575
03_07_2020_03_29_30,0.5419393967950666,0.8404175689509348
03_07_2020_03_29_40,0.5419880311635483,0.8403862053100708
03_07_2020_03_29_50,0.5420366637169233,0.8403548388547704
03_07_2020_03_30_00,0.5420852944550282,0.8403234695851386
03_07_2020_03_30_10,0.5421339233777005,0.8402920975012805
03_07_2020_03_30_20,0.5421825504847774,0.8402607226033012
03_07_2020_03_30_30,0.5422311757760957,0.8402293448913057
03_07_2020_03_30_40,0.5422797992514929,0.8401979643653992
03_07_2020_03_30_50,0.5423284209108059,0.8401665810256866
03_07_2020_03_31_00,0.5423770407538722,0.8401351948722733
03_07_2020_03_31_10,0.5424256587805285,0.8401038059052641
03_07_2020_03_31_20,0.5424742749906124,0.8400724141247643
03_07_2020_03_31_30,0.542522889383961,0.840041019530879
03_07_2020_03_31_40,0.5425715019604113,0.8400096221237132
03_07_2020_03_31_50,0.5426201127198006,0.8399782219033722
03_07_2020_03_32_00,0.5426687216619661,0.8399468188699613
03_07_2020_03_32_10,0.5427173287867452,0.8399154130235853
03_07_2020_03_32_20,0.5427659340939749,0.8398840043643496
03_07_2020_03_32_30,0.5428145375834924,0.8398525928923595
03_07_2020_03_32_40,0.5428631392551351,0.83982117860772
03_07_2020_03_32_50,0.5429117391087399,0.8397897615105363
03_07_2020_03_33_00,0.5429603371441445,0.8397583416009138
03_07_2020_03_33_10,0.5430089333611857,0.8397269188789576
03_07_2020_03_33_20,0.5430575277597012,0.8396954933447728
03_07_2020_03_33_30,0.543106120339528,0.8396640649984648
03_07_2020_03_33_40,0.5431547111005033,0.839632633840139
03_07_2020_03_33_50,0.5432033000424644,0.8396011998699003
03_07_2020_03_34_00,0.5432518871652487,0.8395697630878544
03_07_2020_03_34_10,0.5433004724686935,0.8395383234941061
03_07_2020_03_34_20,0.543349055952636,0.839506881088761
03_07_2020_03_34_30,0.5433976376169134,0.8394754358719245
03_07_2020_03_34_40,0.5434462174613632,0.8394439878437017
03_07_2020_03_34_50,0.5434947954858226,0.8394125370041978
03_07_2020_03_35_00,0.5435433716901289,0.8393810833535185
03_07_2020_03_35_10,0.5435919460741194,0.8393496268917688
03_07_2020_03_35_20,0.5436405186376316,0.8393181676190543
03_07_2020_03_35_30,0.5436890893805026,0.8392867055354801
03_07_2020_03_35_40,0.5437376583025699,0.8392552406411519
03_07_2020_03_35_50,0.5437862254036708,0.8392237729361747
03_07_2020_03_36_00,0.5438347906836426,0.8391923024206542
03_07_2020_03_36_10,0.5438833541423227,0.8391608290946955
03_07_2020_03_36_20,0.5439319157795485,0.8391293529584043
03_07_2020_03_36_30,0.5439804755951572,0.8390978740118858
03_07_2020_03_36_40,0.5440290335889864,0.8390663922552455
03_07_2020_03_36_50,0.5440775897608732,0.8390349076885889
03_07_2020_03_37_00,0.5441261441106553,0.8390034203120214
03_07_2020_03_37_10,0.54417469663817,0.8389719301256483
03_07_2020_03_37_20,0.5442232473432546,0.8389404371295752
03_07_2020_03_37_30,0.5442717962257465,0.8389089413239076
03_07_2020_03_37_40,0.5443203432854832,0.838877442708751
03_07_2020_03_37_50,0.5443688885223021,0.8388459412842106
03_07_2020_03_38_00,0.5444174319360406,0.8388144370503923
03_07_2020_03_38_10,0.5444659735265361,0.8387829300074013
03_07_2020_03_38_20,0.5445145132936262,0.8387514201553434
03_07_2020_03_38_30,0.5445630512371481,0.8387199074943239
03_07_2020_03_38_40,0.5446115873569395,0.8386883920244483
03_07_2020_03_38_50,0.5446601216528375,0.8386568737458224
03_07_2020_03_39_00,0.54470865412468,0.8386253526585515
03_07_2020_03_39_10,0.5447571847723041,0.8385938287627412
03_07_2020_03_39_20,0.5448057135955473,0.8385623020584974
03_07_2020_03_39_30,0.5448542405942474,0.8385307725459251
03_07_2020_03_39_40,0.5449027657682415,0.8384992402251303
03_07_2020_03_39_50,0.5449512891173673,0.8384677050962186
03_07_2020_03_40_00,0.5449998106414623,0.8384361671592956
03_07_2020_03_40_10,0.545048330340364,0.8384046264144667
03_07_2020_03_40_20,0.5450968482139099,0.8383730828618376
03_07_2020_03_40_30,0.5451453642619374,0.8383415365015141
03_07_2020_03_40_40,0.5451938784842841,0.8383099873336017
03_07_2020_03_40_50,0.5452423908807876,0.8382784353582063
03_07_2020_03_41_00,0.5452909014512853,0.8382468805754333
03_07_2020_03_41_10,0.5453394101956149,0.8382153229853884
03_07_2020_03_41_20,0.5453879171136138,0.8381837625881773
03_07_2020_03_41_30,0.5454364222051196,0.8381521993839057
03_07_2020_03_41_40,0.5454849254699697,0.8381206333726796
03_07_2020_03_41_50,0.5455334269080021,0.8380890645546042
03_07_2020_03_42_00,0.5455819265190539,0.8380574929297856
03_07_2020_03_42_10,0.5456304243029629,0.8380259184983294
03_07_2020_03_42_20,0.5456789202595668,0.8379943412603413
03_07_2020_03_42_30,0.5457274143887028,0.8379627612159273
03_07_2020_03_42_40,0.5457759066902089,0.8379311783651927
03_07_2020_03_42_50,0.5458243971639224,0.8378995927082438
03_07_2020_03_43_00,0.5458728858096812,0.8378680042451858
03_07_2020_03_43_10,0.5459213726273227,0.837836412976125
03_07_2020_03_43_20,0.5459698576166845,0.8378048189011671
03_07_2020_03_43_30,0.5460183407776042,0.8377732220204177
03_07_2020_03_43_40,0.5460668221099197,0.8377416223339826
03_07_2020_03_43_50,0.5461153016134684,0.837710019841968
03_07_2020_03_44_00,0.546163779288088,0.8376784145444794
03_07_2020_03_44_10,0.5462122551336163,0.8376468064416227
03_07_2020_03_44_20,0.5462607291498907,0.8376151955335038
03_07_2020_03_44_30,0.5463092013367489,0.8375835818202286
03_07_2020_03_44_40,0.5463576716940287,0.8375519653019029
03_07_2020_03_44_50,0.5464061402215676,0.8375203459786327
03_07_2020_03_45_00,0.5464546069192036,0.8374887238505238
03_07_2020_03_45_10,0.546503071786774,0.8374570989176819
03_07_2020_03_45_20,0.5465515348241168,0.8374254711802134
03_07_2020_03_45_30,0.5465999960310696,0.8373938406382238
03_07_2020_03_45_40,0.5466484554074699,0.8373622072918191
03_07_2020_03_45_50,0.5466969129531557,0.8373305711411054
03_07_2020_03_46_00,0.5467453686679646,0.8372989321861886
03_07_2020_03_46_10,0.5467938225517343,0.8372672904271745
03_07_2020_03_46_20,0.5468422746043025,0.8372356458641692
03_07_2020_03_46_30,0.546890724825507,0.8372039984972788
03_07_2020_03_46_40,0.5469391732151856,0.837172348326609
03_07_2020_03_46_50,0.5469876197731759,0.8371406953522661
03_07_2020_03_47_00,0.5470360644993157,0.8371090395743558
03_07_2020_03_47_10,0.5470845073934429,0.8370773809929843
03_07_2020_03_47_20,0.5471329484553952,0.8370457196082577
03_07_2020_03_47_30,0.5471813876850102,0.8370140554202818
03_07_2020_03_47_40,0.5472298250821258,0.8369823884291628
03_07_2020_03_47_50,0.5472782606465799,0.8369507186350067
03_07_2020_03_48_00,0.5473266943782101,0.8369190460379197
03_07_2020_03_48_10,0.5473751262768543,0.8368873706380076
03_07_2020_03_48_20,0.5474235563423503,0.8368556924353766
03_07_2020_03_48_30,0.5474719845745357,0.836824011430133
03_07_2020_03_48_40,0.5475204109732488,0.8367923276223825
03_07_2020_03_48_50,0.5475688355383269,0.8367606410122316
03_07_2020_03_49_00,0.5476172582696082,0.8367289515997862
03_07_2020_03_49_10,0.5476656791669303,0.8366972593851524
03_07_2020_03_49_20,0.5477140982301311,0.8366655643684365
03_07_2020_03_49_30,0.5477625154590485,0.8366338665497445
03_07_2020_03_49_40,0.5478109308535203,0.8366021659291827
03_07_2020_03_49_50,0.5478593444133844,0.8365704625068571
03_07_2020_03_50_00,0.5479077561384786,0.8365387562828739
03_07_2020_03_50_10,0.5479561660286408,0.8365070472573394
03_07_2020_03_50_20,0.548004574083709,0.8364753354303597
03_07_2020_03_50_30,0.5480529803035208,0.836443620802041
03_07_2020_03_50_40,0.5481013846879145,0.8364119033724895
03_07_2020_03_50_50,0.5481497872367275,0.8363801831418116
03_07_2020_03_51_00,0.5481981879497981,0.8363484601101133
03_07_2020_03_51_10,0.548246586826964,0.836316734277501
03_07_2020_03_51_20,0.5482949838680632,0.8362850056440808
03_07_2020_03_51_30,0.5483433790729336,0.8362532742099591
03_07_2020_03_51_40,0.5483917724414131,0.8362215399752421
03_07_2020_03_51_50,0.5484401639733397,0.836189802940036
03_07_2020_03_52_00,0.5484885536685513,0.8361580631044472
03_07_2020_03_52_10,0.5485369415268857,0.836126320468582
03_07_2020_03_52_20,0.5485853275481811,0.8360945750325467
03_07_2020_03_52_30,0.5486337117322753,0.8360628267964476
03_07_2020_03_52_40,0.5486820940790064,0.8360310757603908
03_07_2020_03_52_50,0.5487304745882121,0.8359993219244831
03_07_2020_03_53_00,0.5487788532597306,0.8359675652888305
03_07_2020_03_53_10,0.5488272300933998,0.8359358058535394
03_07_2020_03_53_20,0.5488756050890577,0.8359040436187163
03_07_2020_03_53_30,0.5489239782465425,0.8358722785844673
03_07_2020_03_53_40,0.5489723495656917,0.8358405107508992
03_07_2020_03_53_50,0.5490207190463439,0.8358087401181179
03_07_2020_03_54_00,0.5490690866883368,0.8357769666862301
03_07_2020_03_54_10,0.5491174524915082,0.8357451904553422
03_07_2020_03_54_20,0.5491658164556965,0.8357134114255605
03_07_2020_03_54_30,0.5492141785807395,0.8356816295969917
03_07_2020_03_54_40,0.5492625388664755,0.8356498449697418
03_07_2020_03_54_50,0.5493108973127423,0.8356180575439175
03_07_2020_03_55_00,0.549359253919378,0.8355862673196254
03_07_2020_03_55_10,0.5494076086862207,0.8355544742969716
03_07_2020_03_55_20,0.5494559616131084,0.8355226784760629
03_07_2020_03_55_30,0.5495043126998792,0.8354908798570057
